Timestamp,Eccentricity,Semimajor Axis (m),Inclination (deg),RAAN (deg),Argument of Periapsis (deg),True Anomaly (deg),Latitude (deg),Longitude (deg),Altitude (m),X (m),Y (m),Z (m),Vx (m/s),Vy (m/s),Vz (m/s)
2023-03-01 00:00:00.000000Z,0.0001697999978205,42164479.06755223,0.0178888888888888,144.0783888888889,104.08111111111111,16.121557942101425,0.0360833333333333,74.74947222222222,35779940.0,-4200949.554213503,-41947767.70159435,11375.662328369011,3059.8299093925407,-306.5790813218992,-0.4829607976403976
2023-03-01 02:00:00.000000Z,0.0001697999978205,42164479.06755223,0.0178888888888888,144.0783888888889,104.08111111111111,16.121557942101425,0.0295,74.75891666666666,35779952.0,-4200949.554213503,-41947767.70159435,11375.662328369011,3059.8299093925407,-306.5790813218992,-0.4829607976403976
2023-03-01 04:00:00.000000Z,0.0001697999978205,42164479.06755223,0.0178888888888888,144.0783888888889,104.08111111111111,16.121557942101425,0.0148333333333333,74.76697222222222,35781820.0,-4200949.554213503,-41947767.70159435,11375.662328369011,3059.8299093925407,-306.5790813218992,-0.4829607976403976
2023-03-01 06:00:00.000000Z,0.0001697999978205,42164479.06755223,0.0178888888888888,144.0783888888889,104.08111111111111,16.121557942101425,0.0040555555555555,74.77130555555556,35785036.0,-4200949.554213503,-41947767.70159435,11375.662328369011,3059.8299093925407,-306.5790813218992,-0.4829607976403976
2023-03-01 08:00:00.000000Z,0.0001697999978205,42164479.06755223,0.0178888888888888,144.0783888888889,104.08111111111111,16.121557942101425,0.0220555555555555,74.77061111111111,35788736.0,-4200949.554213503,-41947767.70159435,11375.662328369011,3059.8299093925407,-306.5790813218992,-0.4829607976403976
2023-03-01 10:00:00.000000Z,0.0001697999978205,42164479.06755223,0.0178888888888888,144.0783888888889,104.08111111111111,16.121557942101425,0.0342777777777777,74.76486111111112,35791924.0,-4200949.554213503,-41947767.70159435,11375.662328369011,3059.8299093925407,-306.5790813218992,-0.4829607976403976
2023-03-01 12:00:00.000000Z,0.0001697999978205,42164479.06755223,0.0178888888888888,144.0783888888889,104.08111111111111,16.121557942101425,0.0373333333333333,74.75547222222222,35793740.0,-4200949.554213503,-41947767.70159435,11375.662328369011,3059.8299093925407,-306.5790813218992,-0.4829607976403976
2023-03-01 14:00:00.000000Z,0.0001697999978205,42164479.06755223,0.0178888888888888,144.0783888888889,104.08111111111111,16.121557942101425,0.0303333333333333,74.74477777777778,35793700.0,-4200949.554213503,-41947767.70159435,11375.662328369011,3059.8299093925407,-306.5790813218992,-0.4829607976403976
2023-03-01 16:00:00.000000Z,0.0001697999978205,42164479.06755223,0.0178888888888888,144.0783888888889,104.08111111111111,16.121557942101425,0.015,74.7355,35791808.0,-4200949.554213503,-41947767.70159435,11375.662328369011,3059.8299093925407,-306.5790813218992,-0.4829607976403976
2023-03-01 18:00:00.000000Z,0.0001697999978205,42164479.06755223,0.0178888888888888,144.0783888888889,104.08111111111111,16.121557942101425,0.0045833333333333,74.72997222222223,35788576.0,-4200949.554213503,-41947767.70159435,11375.662328369011,3059.8299093925407,-306.5790813218992,-0.4829607976403976
2023-03-01 20:00:00.000000Z,0.0001697999978205,42164479.06755223,0.0178888888888888,144.0783888888889,104.08111111111111,16.121557942101425,0.0231944444444444,74.72947222222223,35784876.0,-4200949.554213503,-41947767.70159435,11375.662328369011,3059.8299093925407,-306.5790813218992,-0.4829607976403976
2023-03-01 22:00:00.000000Z,0.0001697999978205,42164479.06755223,0.0178888888888888,144.0783888888889,104.08111111111111,16.121557942101425,0.0357222222222222,74.73402777777778,35781700.0,-4200949.554213503,-41947767.70159435,11375.662328369011,3059.8299093925407,-306.5790813218992,-0.4829607976403976
2023-03-02 00:00:00.000000Z,0.0001697999978205,42164479.06755223,0.0178888888888888,144.0783888888889,104.08111111111111,16.121557942101425,0.03875,74.74219444444445,35779912.0,-4200949.554213503,-41947767.70159435,11375.662328369011,3059.8299093925407,-306.5790813218992,-0.4829607976403976
2023-03-02 02:00:00.000000Z,0.0001697999978205,42164479.06755223,0.0178888888888888,144.0783888888889,104.08111111111111,16.121557942101425,0.0313055555555555,74.75161111111112,35779984.0,-4200949.554213503,-41947767.70159435,11375.662328369011,3059.8299093925407,-306.5790813218992,-0.4829607976403976
2023-03-02 04:00:00.000000Z,0.0001697999978205,42164479.06755223,0.0178888888888888,144.0783888888889,104.08111111111111,16.121557942101425,0.0152777777777777,74.75955555555555,35781904.0,-4200949.554213503,-41947767.70159435,11375.662328369011,3059.8299093925407,-306.5790813218992,-0.4829607976403976
2023-03-02 06:00:00.000000Z,0.0001697999978205,42164479.06755223,0.0178888888888888,144.0783888888889,104.08111111111111,16.121557942101425,0.0050555555555555,74.76372222222223,35785148.0,-4200949.554213503,-41947767.70159435,11375.662328369011,3059.8299093925407,-306.5790813218992,-0.4829607976403976
2023-03-02 08:00:00.000000Z,0.0001697999978205,42164479.06755223,0.0178888888888888,144.0783888888889,104.08111111111111,16.121557942101425,0.0243055555555555,74.76283333333333,35788848.0,-4200949.554213503,-41947767.70159435,11375.662328369011,3059.8299093925407,-306.5790813218992,-0.4829607976403976
2023-03-02 10:00:00.000000Z,0.0001697999978205,42164479.06755223,0.0178888888888888,144.0783888888889,104.08111111111111,16.121557942101425,0.0372222222222222,74.75694444444444,35792004.0,-4200949.554213503,-41947767.70159435,11375.662328369011,3059.8299093925407,-306.5790813218992,-0.4829607976403976
2023-03-02 12:00:00.000000Z,0.0001658999972278,42164440.66092382,0.0101111111111111,121.73880555555556,126.3745,262.19828188263523,0.0309722222222222,74.7478611111111,35793572.0,-36630409.76533798,20883800.019762564,3558.8508563533533,-1522.3486103712871,-2671.236263246991,0.4764549322466474
2023-03-02 14:00:00.000000Z,0.0001658999972278,42164440.66092382,0.0101111111111111,121.73880555555556,126.3745,262.19828188263523,0.0222222222222222,74.73741666666666,35793464.0,-36630409.76533798,20883800.019762564,3558.8508563533533,-1522.3486103712871,-2671.236263246991,0.4764549322466474
2023-03-02 16:00:00.000000Z,0.0001658999972278,42164440.66092382,0.0101111111111111,121.73880555555556,126.3745,262.19828188263523,0.0073055555555555,74.72844444444445,35791560.0,-36630409.76533798,20883800.019762564,3558.8508563533533,-1522.3486103712871,-2671.236263246991,0.4764549322466474
2023-03-02 18:00:00.000000Z,0.0001658999972278,42164440.66092382,0.0101111111111111,121.73880555555556,126.3745,262.19828188263523,0.0098611111111111,74.72319444444445,35788376.0,-36630409.76533798,20883800.019762564,3558.8508563533533,-1522.3486103712871,-2671.236263246991,0.4764549322466474
2023-03-02 20:00:00.000000Z,0.0001658999972278,42164440.66092382,0.0101111111111111,121.73880555555556,126.3745,262.19828188263523,0.0246944444444444,74.72288888888889,35784764.0,-36630409.76533798,20883800.019762564,3558.8508563533533,-1522.3486103712871,-2671.236263246991,0.4764549322466474
2023-03-02 22:00:00.000000Z,0.0001658999972278,42164440.66092382,0.0101111111111111,121.73880555555556,126.3745,262.19828188263523,0.0330833333333333,74.72747222222222,35781696.0,-36630409.76533798,20883800.019762564,3558.8508563533533,-1522.3486103712871,-2671.236263246991,0.4764549322466474
2023-03-03 00:00:00.000000Z,0.0001658999972278,42164440.66092382,0.0101111111111111,121.73880555555556,126.3745,262.19828188263523,0.0326944444444444,74.73552777777778,35780004.0,-36630409.76533798,20883800.019762564,3558.8508563533533,-1522.3486103712871,-2671.236263246991,0.4764549322466474
2023-03-03 02:00:00.000000Z,0.0001622999989194,42164440.10024377,0.0076944444444444,103.2148888888889,144.20308333333332,125.88368193236364,0.0176111111111111,74.74536111111111,35780312.0,41037164.67669721,9702025.63514709,-5662.937645439296,-706.9481172886522,2991.9726452124983,0.0005709232935523
2023-03-03 04:00:00.000000Z,0.0001622999989194,42164440.10024377,0.0076944444444444,103.2148888888889,144.20308333333332,125.88368193236364,0.004,74.75277777777778,35782236.0,41037164.67669721,9702025.63514709,-5662.937645439296,-706.9481172886522,2991.9726452124983,0.0005709232935523
2023-03-03 06:00:00.000000Z,0.0001622999989194,42164440.10024377,0.0076944444444444,103.2148888888889,144.20308333333332,125.88368193236364,0.0109722222222222,74.7565,35785388.0,41037164.67669721,9702025.63514709,-5662.937645439296,-706.9481172886522,2991.9726452124983,0.0005709232935523
2023-03-03 08:00:00.000000Z,0.0001622999989194,42164440.10024377,0.0076944444444444,103.2148888888889,144.20308333333332,125.88368193236364,0.02325,74.75530555555555,35788916.0,41037164.67669721,9702025.63514709,-5662.937645439296,-706.9481172886522,2991.9726452124983,0.0005709232935523
2023-03-03 10:00:00.000000Z,0.0001622999989194,42164440.10024377,0.0076944444444444,103.2148888888889,144.20308333333332,125.88368193236364,0.0294444444444444,74.74941666666666,35791876.0,41037164.67669721,9702025.63514709,-5662.937645439296,-706.9481172886522,2991.9726452124983,0.0005709232935523
2023-03-03 12:00:00.000000Z,0.0001622999989194,42164440.10024377,0.0076944444444444,103.2148888888889,144.20308333333332,125.88368193236364,0.0277777777777777,74.74019444444444,35793464.0,41037164.67669721,9702025.63514709,-5662.937645439296,-706.9481172886522,2991.9726452124983,0.0005709232935523
2023-03-03 14:00:00.000000Z,0.0001622999989194,42164440.10024377,0.0076944444444444,103.2148888888889,144.20308333333332,125.88368193236364,0.0185833333333333,74.72994444444444,35793256.0,41037164.67669721,9702025.63514709,-5662.937645439296,-706.9481172886522,2991.9726452124983,0.0005709232935523
2023-03-03 16:00:00.000000Z,0.0001622999989194,42164440.10024377,0.0076944444444444,103.2148888888889,144.20308333333332,125.88368193236364,0.0041666666666666,74.72127777777779,35791308.0,41037164.67669721,9702025.63514709,-5662.937645439296,-706.9481172886522,2991.9726452124983,0.0005709232935523
2023-03-03 18:00:00.000000Z,0.0001622999989194,42164440.10024377,0.0076944444444444,103.2148888888889,144.20308333333332,125.88368193236364,0.0116111111111111,74.71633333333334,35788144.0,41037164.67669721,9702025.63514709,-5662.937645439296,-706.9481172886522,2991.9726452124983,0.0005709232935523
2023-03-03 20:00:00.000000Z,0.0001622999989194,42164440.10024377,0.0076944444444444,103.2148888888889,144.20308333333332,125.88368193236364,0.0245277777777777,74.71627777777778,35784616.0,41037164.67669721,9702025.63514709,-5662.937645439296,-706.9481172886522,2991.9726452124983,0.0005709232935523
2023-03-03 22:00:00.000000Z,0.0001622999989194,42164440.10024377,0.0076944444444444,103.2148888888889,144.20308333333332,125.88368193236364,0.0310555555555555,74.72094444444444,35781672.0,41037164.67669721,9702025.63514709,-5662.937645439296,-706.9481172886522,2991.9726452124983,0.0005709232935523
2023-03-04 00:00:00.000000Z,0.0001622999989194,42164440.10024377,0.0076944444444444,103.2148888888889,144.20308333333332,125.88368193236364,0.0292777777777777,74.72888888888889,35780108.0,41037164.67669721,9702025.63514709,-5662.937645439296,-706.9481172886522,2991.9726452124983,0.0005709232935523
2023-03-04 02:00:00.000000Z,0.0001622999989194,42164440.10024377,0.0076944444444444,103.2148888888889,144.20308333333332,125.88368193236364,0.0195555555555555,74.73780555555555,35780348.0,41037164.67669721,9702025.63514709,-5662.937645439296,-706.9481172886522,2991.9726452124983,0.0005709232935523
2023-03-04 04:00:00.000000Z,0.0001622999989194,42164440.10024377,0.0076944444444444,103.2148888888889,144.20308333333332,125.88368193236364,0.0044166666666666,74.74508333333334,35782320.0,41037164.67669721,9702025.63514709,-5662.937645439296,-706.9481172886522,2991.9726452124983,0.0005709232935523
